player_id,player_name,nationality,team,position,age,market_value_eur,goals,assists,shots,expected_goals_xg,expected_assists_xa,successful_passes,key_passes,dribbles_attempted,successful_dribbles,tackles,interceptions,player_rating,performance_score,distance_covered_km,goals_per_90,assists_per_90,defensive_actions_per_90,cluster,playing_style
P00360,Piotr Urbański,Polish,Poland,Forward,22,15448669,5,2,20,0.66,0.79,222,13,21,4,12,2,2.7923076923076926,28.81794871794872,132.5,0.1551110249110541,0.0641520641520641,0.6916396076150076,2,Defensive Specialists
P00361,Jan Kozlowski,Polish,Poland,Forward,25,9090097,3,3,12,1.01,0.15,227,11,24,8,10,10,2.976923076923077,29.83333333333333,114.8,0.1314102564102564,0.0775058275058275,1.691998034220136,2,Defensive Specialists
P00362,Arkadiusz Zielinski,Polish,Poland,Forward,27,7885461,5,3,29,1.87,0.64,356,27,39,12,14,4,4.023076923076923,40.82307692307692,188.6,0.1542066690371775,0.0874542124542124,0.7990766635228304,4,Balanced Players
P00363,Grzegorz Glik,Polish,Poland,Forward,20,14358277,4,3,43,2.62,0.32,424,16,41,14,13,11,4.071794871794872,41.04871794871795,152.8,0.1497578022477616,0.2068764568764569,1.434679520176491,4,Balanced Players
P00364,Krzysztof Milik,Polish,Poland,Forward,23,8659602,3,6,41,2.46,0.6799999999999999,402,30,51,16,9,10,3.676923076923077,36.65384615384615,163.4,0.0900745840504876,0.1748299138094348,1.0721241707643965,4,Balanced Players
P00365,Dejan Isak,Swedish,Sweden,Goalkeeper,29,13416038,0,1,0,0.0,0.0,185,4,7,1,0,9,1.9055555555555557,19.66388888888889,81.7,0.0,2.5,0.6748745144465047,3,Box-to-Box Midfielders
P00366,Alexander Lindelof,Swedish,Sweden,Goalkeeper,33,1744205,0,0,0,0.0,0.0,239,3,4,0,0,8,2.5,25.18055555555556,103.0,0.0,0.0,0.6078017753173676,2,Defensive Specialists
P00367,Emil Olsson,Swedish,Sweden,Goalkeeper,29,2818786,0,0,0,0.0,0.0,165,1,2,0,0,3,1.5611111111111111,16.141666666666666,76.0,0.0,0.0,0.6365826120101545,2,Defensive Specialists
P00368,Dejan Augustinsson,Swedish,Sweden,Defender,19,3156641,0,1,13,0.01,0.03,583,12,12,1,74,43,3.975,39.74444444444444,173.9,0.0,0.0373134328358208,8.258024640264852,1,Creative Playmakers
P00369,Alexander Ekdal,Swedish,Sweden,Defender,32,528822,0,0,4,0.04,0.02,430,6,4,0,39,31,3.5027777777777778,35.388888888888886,155.2,0.0,0.0,5.924556311120275,1,Creative Playmakers
P00370,Emil Berg,Swedish,Sweden,Defender,29,10243337,0,0,4,0.0,0.09,758,2,5,0,57,38,4.183333333333334,41.91111111111111,160.6,0.0,0.0,7.279046614678886,1,Creative Playmakers
P00371,Viktor Krafth,Swedish,Sweden,Defender,23,4353169,2,1,6,0.03,0.05,392,6,5,0,54,45,4.397222222222222,44.730555555555554,148.0,0.0694980694980695,0.0342465753424657,9.594207606656605,1,Creative Playmakers
P00372,Robin Björkman,Swedish,Sweden,Defender,27,13038313,0,2,13,0.09,0.11,995,17,12,0,52,37,4.577777777777778,46.738888888888894,165.0,0.0,0.0598290598290598,8.190458858214482,1,Creative Playmakers
P00373,Ludwig Elanga,Swedish,Sweden,Defender,29,35972213,1,2,7,0.05,0.13,982,16,8,1,44,34,3.7527777777777778,37.99722222222223,135.0,0.0352112676056338,0.0656990724836825,5.233086945248655,1,Creative Playmakers
P00374,Mattias Karlsson,Swedish,Sweden,Defender,31,7428194,5,0,5,0.03,0.05,368,6,7,0,35,36,3.952777777777778,39.97777777777778,146.9,0.1697040704393645,0.0,7.157956387479645,1,Creative Playmakers
P00375,Karl Kristoffersen,Swedish,Sweden,Defender,30,6801724,0,0,8,0.02,0.37,811,5,11,1,40,50,4.511111111111111,46.144444444444446,180.2,0.0,0.0,7.240554702992835,1,Creative Playmakers
P00376,Filip Daka,Swedish,Sweden,Defender,24,4894153,0,0,7,0.07,0.03,255,0,6,0,32,30,2.7472222222222222,27.538888888888888,100.2,0.0,0.0,5.293881109462603,2,Defensive Specialists
P00377,Dejan Gustafson,Swedish,Sweden,Midfielder,19,15794088,2,1,16,0.25,0.51,580,15,19,5,28,22,3.0277777777777777,30.35,159.1,0.0616303690260133,0.028735632183908,2.4183856500495478,2,Defensive Specialists
P00378,Alexander Ndicka,Swedish,Sweden,Midfielder,24,23674468,1,3,13,0.43,1.23,534,16,23,5,41,23,3.480555555555556,35.327777777777776,153.5,0.03125,0.1036458333333333,3.3244041556238866,1,Creative Playmakers
P00379,Emil Garcia,Swedish,Sweden,Midfielder,24,24026785,5,3,17,0.06,1.9,778,20,31,8,30,13,3.797222222222222,37.95555555555556,143.1,0.1453721208468044,0.2467312148295266,2.9243398845719737,4,Balanced Players
P00380,Viktor Holm,Swedish,Sweden,Midfielder,20,63921739,5,2,29,0.23,3.19,1203,40,37,9,43,21,4.286111111111111,42.96666666666667,182.8,0.1588344311297218,0.0668402777777777,3.287754199792204,0,Elite Attackers
P00381,Robin Wahlqvist,Swedish,Sweden,Midfielder,31,13435801,3,4,16,0.42,1.2000000000000002,806,23,30,7,33,22,3.25,33.24722222222223,158.2,0.091922514619883,0.1317624162396531,2.686600882230944,2,Defensive Specialists
P00382,Ludwig Hiljemark,Swedish,Sweden,Midfielder,25,3030475,1,3,10,0.11,1.26,358,23,17,5,20,15,2.936111111111112,29.70555555555556,130.6,0.0328947368421052,0.0900028686173264,2.303662411160966,2,Defensive Specialists
P00383,Mattias Ljungberg,Swedish,Sweden,Midfielder,26,6171391,3,0,8,0.39,0.97,604,19,22,3,50,32,4.116666666666666,41.91666666666666,191.6,0.0935208391348742,0.0,3.9509821971961863,1,Creative Playmakers
P00384,Karl Isak,Swedish,Sweden,Midfielder,27,8289387,2,2,12,0.43,1.11,501,20,19,3,42,16,3.952777777777778,39.27777777777778,178.5,0.0611111111111111,0.0586419753086419,3.29189696536467,1,Creative Playmakers
P00385,Dejan Wahlqvist,Swedish,Sweden,Forward,30,3535774,6,0,20,1.21,0.27,211,11,21,8,8,7,2.9055555555555554,30.05833333333333,123.4,0.1884515731359346,0.0,0.7344930088884202,2,Defensive Specialists
P00386,Alexander Hiljemark,Swedish,Sweden,Forward,20,5666965,1,1,26,1.39,0.5700000000000001,256,11,28,6,16,8,4.005555555555556,40.52777777777778,161.8,0.0308641975308642,0.036231884057971,1.1428166183467772,2,Defensive Specialists
P00387,Emil Ljungberg,Swedish,Sweden,Forward,28,45572673,6,9,63,2.2,2.06,581,21,57,19,6,5,5.072222222222222,51.04166666666666,168.7,0.268051393051393,0.3122897911976737,0.7049863507192544,4,Balanced Players
P00388,Viktor Isak,Swedish,Sweden,Forward,33,16588527,7,1,24,1.82,0.82,339,27,41,13,14,4,3.197222222222222,32.19166666666667,128.1,0.220047092666039,0.0294117647058823,0.8167612203340813,4,Balanced Players
P00389,Robin Lindelof,Swedish,Sweden,Forward,28,5845796,1,0,20,1.07,0.34,184,13,24,5,9,4,3.858333333333333,39.16111111111111,111.9,0.0390625,0.0,0.7976977082277785,2,Defensive Specialists
P00390,Ludwig Olsson,Swedish,Sweden,Forward,22,48798366,8,0,44,2.41,0.77,449,28,58,26,11,11,3.638888888888889,37.141666666666666,130.7,0.2727861374096491,0.0,1.0026344782363354,4,Balanced Players
P00391,Hakan Under,Turkish,Turkey,Goalkeeper,29,2416886,0,0,0,0.0,0.0,134,3,2,0,0,6,0.962,10.894,60.6,0.0,0.0,0.3363049095607235,2,Defensive Specialists
P00392,Cengiz Soyuncu,Turkish,Turkey,Goalkeeper,24,7179235,0,0,0,0.0,0.0,307,5,12,2,0,8,2.648,26.51,145.5,0.0,0.0,0.6555725558341967,2,Defensive Specialists
P00393,Merih Turan,Turkish,Turkey,Goalkeeper,36,1759890,0,0,0,0.0,0.0,339,7,7,0,0,11,2.346,24.182,153.3,0.0,0.0,0.7175690804302224,2,Defensive Specialists
P00394,Hakan Yilmaz,Turkish,Turkey,Defender,24,5864063,0,1,9,0.01,0.14,371,4,11,0,51,41,2.748,27.608,138.4,0.0,0.0233766233766233,5.007042346303135,1,Creative Playmakers
P00395,Cengiz Kahveci,Turkish,Turkey,Defender,23,11641472,1,0,14,0.04,0.2,746,7,14,0,64,64,3.412,35.598,217.3,0.0222222222222222,0.0,6.78570960079853,1,Creative Playmakers
P00396,Merih Kokcu,Turkish,Turkey,Defender,29,13781172,0,1,10,0.18,0.26,715,7,10,0,50,39,3.408,34.296,160.0,0.0,0.0529411764705882,6.365322350369703,1,Creative Playmakers
P00397,Caglar Guler,Turkish,Turkey,Defender,27,11061458,1,4,16,0.08,0.14,911,8,12,0,65,52,4.002,39.672,208.2,0.0782608695652174,0.2655354449472096,7.150791125285256,1,Creative Playmakers
P00398,Burak Tufan,Turkish,Turkey,Defender,31,1801789,1,0,10,0.03,0.06,522,8,12,0,75,58,3.438,34.736,185.3,0.0246575342465753,0.0,7.209752157910394,1,Creative Playmakers
P00399,Enes Celik,Turkish,Turkey,Defender,23,13927073,1,1,9,0.06,0.12,827,14,7,0,63,49,3.626,36.434,170.7,0.0222222222222222,0.0260869565217391,7.726897748936068,1,Creative Playmakers
P00400,Yusuf Kilicsoy,Turkish,Turkey,Defender,34,16608048,1,3,15,0.02,0.49,910,13,12,0,69,52,3.4960000000000004,35.518,194.1,0.02,0.0660869565217391,5.580058055941151,1,Creative Playmakers
P00401,Irfan Enes,Turkish,Turkey,Defender,23,15278138,1,1,16,0.08,0.19,1102,14,7,1,55,46,3.9,39.808,187.1,0.02,0.0204545454545454,5.730137420131493,1,Creative Playmakers
P00402,Orkun Bayindir,Turkish,Turkey,Defender,28,3326762,3,0,13,0.13,0.05,608,6,7,0,64,62,3.848,39.386,215.7,0.0866510538641686,0.0,6.709600954108437,1,Creative Playmakers
P00403,Hakan Ucar,Turkish,Turkey,Midfielder,24,11191363,2,2,29,1.06,3.63,1102,44,36,9,47,32,3.564,36.514,201.9,0.0451120797011208,0.079751263116984,3.060918513405509,0,Elite Attackers
P00404,Cengiz Muldur,Turkish,Turkey,Midfielder,24,7819509,2,1,13,0.5,0.74,599,21,24,8,36,33,2.742,27.938,188.4,0.0771802325581395,0.0222222222222222,2.530784987744406,2,Defensive Specialists
P00405,Merih Yildiz,Turkish,Turkey,Midfielder,28,6179874,3,3,25,0.44,1.11,1175,43,32,8,52,34,3.962,39.518,232.8,0.0835929443690637,0.0768003913894324,3.0725604788283305,0,Elite Attackers
P00406,Caglar Abdul,Turkish,Turkey,Midfielder,22,3022793,0,6,16,0.98,1.4,749,25,33,7,42,27,3.988,40.294,224.9,0.0,0.1780072925621794,2.969882285198346,0,Elite Attackers
P00407,Burak Cengiz,Turkish,Turkey,Midfielder,26,8071447,2,5,15,0.73,1.22,804,22,31,3,58,40,4.09,41.052,273.4,0.0485714285714285,0.1153009386133187,3.527024824351553,1,Creative Playmakers
P00408,Enes Gonul,Turkish,Turkey,Midfielder,21,17444103,3,4,33,1.24,1.73,1267,51,31,8,36,27,3.724,37.082,189.8,0.1237912087912087,0.0870608339029391,3.0466134531985047,0,Elite Attackers
P00409,Yusuf Unal,Turkish,Turkey,Midfielder,24,6771021,3,3,24,0.57,1.89,936,28,36,6,62,24,3.828,38.592,257.7,0.0641387559808612,0.1014411395056556,3.354250808807775,0,Elite Attackers
P00410,Irfan Under,Turkish,Turkey,Midfielder,23,25143752,5,4,32,0.6699999999999999,2.45,1189,43,59,19,34,29,4.14,42.41,223.9,0.1086311802590872,0.1683823529411764,2.9174899401744145,0,Elite Attackers
P00411,Hakan Cengiz,Turkish,Turkey,Forward,26,13292658,5,3,37,2.49,0.9,438,30,54,19,21,6,4.2,42.714,222.3,0.1123783936651583,0.0787619047619047,1.247288228468072,4,Balanced Players
P00412,Cengiz Gonul,Turkish,Turkey,Forward,32,5395874,9,2,40,2.64,1.45,512,24,73,31,14,11,3.418,34.274,186.8,0.1904157691694117,0.0409302325581395,1.0661618855146286,4,Balanced Players
P00413,Merih Unal,Turkish,Turkey,Forward,31,2791716,2,1,40,0.88,0.8500000000000001,342,20,41,9,15,9,3.902,40.094,219.3,0.0582865884752677,0.0461538461538461,0.9179668813993668,0,Elite Attackers
P00414,Caglar Under,Turkish,Turkey,Forward,30,5068248,10,7,43,2.35,0.47,492,23,53,17,24,15,4.1080000000000005,41.562,255.4,0.2343275085814842,0.1576594229606277,1.2137421322647972,4,Balanced Players
P00415,Burak Soyuncu,Turkish,Turkey,Forward,20,142059273,5,4,78,3.47,0.88,896,46,77,26,19,15,4.224,43.154,241.0,0.114905206640915,0.0902078705335402,1.0267724940685543,0,Elite Attackers
P00416,Enes Turan,Turkish,Turkey,Forward,30,9410136,5,3,50,2.61,2.37,591,32,60,20,12,6,4.5280000000000005,45.168,210.6,0.1151712943336721,0.1121739130434782,0.8984472206176873,4,Balanced Players
P00417,Andriy Zinchenko,Ukrainian,Ukraine,Goalkeeper,24,3408608,0,0,0,0.0,0.0,242,5,6,0,0,8,2.6868421052631577,26.95,124.6,0.0,0.0,0.7506307035712413,2,Defensive Specialists
P00418,Oleksandr Tsygankov,Ukrainian,Ukraine,Goalkeeper,27,3277200,0,0,0,0.0,0.0,100,1,5,0,0,3,1.0973684210526315,12.215789473684213,51.6,0.0,0.0,0.4223829586474002,2,Defensive Specialists
P00419,Mykhailo Sudakov,Ukrainian,Ukraine,Goalkeeper,39,82306689,0,0,0,0.0,0.0,208,4,11,0,0,3,2.555263157894737,26.61578947368421,98.9,0.0,0.0,0.8733815480823139,2,Defensive Specialists
P00420,Andriy Dovbyk,Ukrainian,Ukraine,Defender,31,3806096,0,0,7,0.16,0.05,445,11,5,0,48,37,3.681578947368421,37.52105263157895,137.5,0.0,0.0,7.566028530675884,1,Creative Playmakers
P00421,Oleksandr Shaparenko,Ukrainian,Ukraine,Defender,26,10340840,0,1,19,0.13,0.17,1007,14,11,1,61,59,5.3315789473684205,53.29736842105263,209.4,0.0,0.0296052631578947,8.028692121932247,1,Creative Playmakers
P00422,Mykhailo Zabarnyi,Ukrainian,Ukraine,Defender,34,57440247,0,1,8,0.06,0.1699999999999999,956,15,10,1,51,39,3.731578947368421,38.64473684210526,124.9,0.0,0.0278637770897832,6.944064847489152,1,Creative Playmakers
P00423,Viktor Karavaev,Ukrainian,Ukraine,Defender,24,23458810,3,0,10,0.08,0.09,862,11,7,0,49,29,3.9421052631578952,40.026315789473685,142.9,0.0913953296021615,0.0,5.378248601261274,1,Creative Playmakers
P00424,Artem Lunin,Ukrainian,Ukraine,Defender,22,1917150,0,0,6,0.23,0.07,485,5,7,0,53,47,3.4473684210526314,35.11578947368421,147.0,0.0,0.0,7.043631162349062,1,Creative Playmakers
P00425,Ruslan Makarenko,Ukrainian,Ukraine,Defender,30,6794162,1,0,7,0.04,0.44,814,7,6,0,53,38,4.61578947368421,47.392105263157895,177.0,0.0328947368421052,0.0,7.496863236840432,1,Creative Playmakers
P00426,Yevhen Yaremchuk,Ukrainian,Ukraine,Defender,27,1325273,2,0,9,0.06,0.13,523,8,6,0,45,45,3.381578947368421,33.623684210526314,162.6,0.0615589606928714,0.0,5.964095577643732,1,Creative Playmakers
P00427,Dmytro Kovalenko,Ukrainian,Ukraine,Defender,29,2306483,1,2,7,0.0,0.08,342,6,7,0,24,27,2.736842105263158,27.76842105263158,100.9,0.1973684210526315,0.0586224920590245,3.826122766787064,2,Defensive Specialists
P00428,Oleksiy Sobol,Ukrainian,Ukraine,Defender,27,6835064,0,1,11,0.01,0.2,519,10,7,0,50,47,3.5368421052631582,35.96842105263158,169.9,0.0,0.0263157894736842,7.0006439718183895,1,Creative Playmakers
P00429,Andriy Bushchan,Ukrainian,Ukraine,Midfielder,22,10807720,4,5,16,0.8500000000000001,3.87,1005,32,41,13,45,35,4.673684210526315,46.444736842105264,207.6,0.1218343581010549,0.1530648046580967,4.42413724078063,0,Elite Attackers
P00430,Oleksandr Sydorchuk,Ukrainian,Ukraine,Midfielder,22,13869319,4,3,17,0.24,2.79,800,27,34,9,38,23,3.7684210526315782,37.59736842105264,152.0,0.1908490116694451,0.2401315789473684,3.562262592165905,4,Balanced Players
P00431,Mykhailo Besedin,Ukrainian,Ukraine,Midfielder,21,1772808,0,1,11,0.28,1.24,586,23,23,5,32,23,3.5157894736842104,35.20263157894737,171.6,0.0,0.0269138755980861,2.8449200871547733,1,Creative Playmakers
P00432,Viktor Stepanenko,Ukrainian,Ukraine,Midfielder,31,6975724,2,1,22,0.8300000000000001,2.38,844,25,29,7,20,21,3.5842105263157893,35.98157894736842,172.5,0.0548509828788839,0.0263157894736842,2.857466969718302,0,Elite Attackers
P00433,Artem Bolbat,Ukrainian,Ukraine,Midfielder,27,2699796,2,7,12,0.52,0.81,605,19,18,4,29,21,3.6263157894736846,37.07631578947369,167.4,0.0574792243767313,0.2844958245415911,2.912354430649384,1,Creative Playmakers
P00434,Ruslan Bondarenko,Ukrainian,Ukraine,Midfielder,28,11638963,0,3,23,1.39,2.1,893,33,30,8,37,33,4.3315789473684205,43.992105263157896,188.9,0.0,0.0924137596361821,3.5008206220361355,0,Elite Attackers
P00435,Yevhen Kryvtsov,Ukrainian,Ukraine,Midfielder,24,82721909,3,3,28,0.66,2.58,1414,43,48,15,41,22,3.892105263157895,38.86315789473685,163.3,0.0924653993548565,0.0960031347962382,3.2353713945690834,0,Elite Attackers
P00436,Dmytro Zinchenko,Ukrainian,Ukraine,Midfielder,26,33936030,1,2,19,0.67,0.54,812,38,21,5,30,21,3.460526315789474,35.213157894736845,160.4,0.0324441240086517,0.062200956937799,2.7381027224942343,0,Elite Attackers
P00437,Andriy Bolbat,Ukrainian,Ukraine,Forward,27,9508104,2,1,26,1.65,0.6,266,11,23,6,11,10,4.128947368421053,41.29210526315789,160.9,0.0980335454019664,0.0986842105263157,1.3655074540092262,4,Balanced Players
P00438,Oleksandr Bondarenko,Ukrainian,Ukraine,Forward,18,17399028,11,4,54,1.32,1.27,520,27,54,17,11,11,4.481578947368422,45.27894736842105,160.1,0.4588708824572601,0.1331269349845201,0.8857795406472677,4,Balanced Players
P00439,Mykhailo Kryvtsov,Ukrainian,Ukraine,Forward,18,8479911,3,2,22,1.25,1.15,259,12,27,7,7,2,3.389473684210526,34.38421052631579,133.8,0.1023398515544316,0.0609793174138515,0.7719526986940783,2,Defensive Specialists
P00440,Viktor Zinchenko,Ukrainian,Ukraine,Forward,21,4020522,2,4,20,0.62,0.6000000000000001,284,19,29,8,15,12,4.207894736842105,42.96052631578947,187.0,0.0615174299384825,0.1233272842798417,1.389602977159089,0,Elite Attackers
P00441,Artem Tsygankov,Ukrainian,Ukraine,Forward,26,6072139,3,2,29,1.42,0.87,318,22,36,11,17,6,3.6868421052631577,37.36315789473685,185.6,0.1040025065620365,0.0617435969603152,1.3165440532069,4,Balanced Players
P00442,Ruslan Sudakov,Ukrainian,Ukraine,Forward,26,6627388,7,3,27,1.27,0.47,272,22,28,8,9,7,2.863157894736842,29.181578947368426,131.6,0.2765329806408112,0.0851789863668123,0.9661131719999162,2,Defensive Specialists
P00443,Andrew McTominay,Scottish,Scotland,Goalkeeper,23,13160802,0,1,0,0.0,0.0,254,3,8,0,0,8,2.2,22.526530612244898,123.2,0.0,0.0211118930330752,0.6970515173192475,2,Defensive Specialists
P00444,Scott McGregor,Scottish,Scotland,Goalkeeper,32,10797402,0,1,0,0.0,0.0,242,3,6,0,0,5,2.110204081632653,22.046938775510203,110.2,0.0,1.836734693877551,0.6134076610119925,3,Box-to-Box Midfielders
P00445,John Gilmour,Scottish,Scotland,Goalkeeper,26,6966545,0,1,0,0.0,0.0,229,4,6,0,0,6,1.769387755102041,18.6734693877551,100.5,0.0,0.0204081632653061,0.5773012047351764,2,Defensive Specialists
P00446,Andrew Adams,Scottish,Scotland,Defender,21,31827715,1,1,10,0.09,0.2,1593,10,15,1,74,76,4.916326530612245,48.97959183673469,211.9,0.0213573801613668,0.0204081632653061,7.444973783682478,1,Creative Playmakers
P00447,Scott Patterson,Scottish,Scotland,Defender,23,2565981,1,2,12,0.09,0.23,551,4,13,0,71,55,3.604081632653061,36.6265306122449,202.5,0.0274139506548888,0.0594893827976534,7.260346480611793,1,Creative Playmakers
P00448,John Hanley,Scottish,Scotland,Defender,27,2633214,0,0,16,0.15,0.35,697,11,13,1,73,58,3.559183673469388,35.69387755102041,228.7,0.0,0.0,6.358498196622847,1,Creative Playmakers
P00449,Stuart Hendry,Scottish,Scotland,Defender,27,16383295,0,0,10,0.1,0.34,946,7,11,1,75,59,4.251020408163265,42.48979591836735,208.5,0.0,0.0,7.92815470874363,1,Creative Playmakers
P00450,Graeme Doak,Scottish,Scotland,Defender,31,2909646,0,1,8,0.06,0.08,644,8,9,2,55,53,3.6918367346938776,36.88367346938775,190.8,0.0,0.0278293135435992,7.161190572460156,1,Creative Playmakers
P00451,Liam Turnbull,Scottish,Scotland,Defender,31,2354428,0,0,8,0.18,0.26,564,9,8,1,66,53,3.693877551020408,37.4,209.0,0.0,0.0,6.889324984870409,1,Creative Playmakers
P00452,Ryan Forrest,Scottish,Scotland,Defender,26,1383066,1,0,14,0.05,0.05,508,10,8,1,74,57,3.651020408163265,37.47959183673469,195.1,0.0274139506548888,0.0,6.499566285824763,1,Creative Playmakers
P00453,Callum Christie,Scottish,Scotland,Defender,31,23551100,1,1,9,0.04,0.2,919,11,9,1,53,35,3.579591836734694,36.18571428571428,154.3,0.0258695027306697,0.0226757369614512,5.444494174044184,1,Creative Playmakers
P00454,Kieran Dykes,Scottish,Scotland,Defender,25,6791168,2,1,13,0.0,0.08,716,9,8,0,49,39,2.8632653061224493,29.889795918367344,160.3,0.0536443148688046,0.0204081632653061,5.077517266588896,1,Creative Playmakers
P00455,Andrew Ferguson,Scottish,Scotland,Midfielder,26,34801587,5,6,43,0.55,2.86,1585,50,54,14,55,26,4.716326530612244,48.17142857142857,224.9,0.1188234095136181,0.2096845891922843,3.382268608748222,0,Elite Attackers
P00456,Scott Lewis,Scottish,Scotland,Midfielder,24,19220064,1,8,20,0.6,1.65,878,34,29,7,47,47,3.722448979591837,38.248979591836736,250.0,0.0680272108843537,0.1902546562407563,3.4428321793643075,0,Elite Attackers
P00457,John Armstrong,Scottish,Scotland,Midfielder,26,78507696,4,10,36,0.6,4.97,1847,76,63,21,42,32,4.489795918367347,44.84897959183673,222.0,0.1262165369688394,0.4649332762829146,2.970388606115707,0,Elite Attackers
P00458,Stuart Shankland,Scottish,Scotland,Midfielder,21,5410461,0,3,22,1.24,0.96,1130,42,35,7,48,34,3.455102040816327,35.295918367346935,215.1,0.0,0.0616883116883116,2.521204246135708,0,Elite Attackers
P00459,Graeme Jack,Scottish,Scotland,Midfielder,27,7629458,0,2,14,0.21,1.14,447,28,17,0,32,24,2.877551020408163,28.740816326530613,167.8,0.0,0.0938775510204081,2.5780840035290837,2,Defensive Specialists
P00460,Liam Gallagher,Scottish,Scotland,Midfielder,28,28597174,3,5,20,0.78,1.14,939,34,30,8,41,25,3.393877551020408,34.99795918367347,184.1,0.1816271963330786,0.1548663085657899,2.446155244038487,0,Elite Attackers
P00461,Ryan Clark,Scottish,Scotland,Midfielder,23,40640708,5,4,21,0.92,1.92,1467,50,51,20,42,27,3.938775510204082,39.987755102040815,217.6,0.1730292560138109,0.1405246851374486,2.9699623802364066,0,Elite Attackers
P00462,Callum McTominay,Scottish,Scotland,Midfielder,26,24763620,7,4,25,0.54,1.37,1129,48,48,15,42,19,4.169387755102041,41.90408163265307,226.3,0.2427925341070496,0.303420523138833,2.689609997231033,0,Elite Attackers
